time,offered_load_mbps,accepted_load_mbps,capacity_sum_mbps,goodput_sum_mbps,served_step_mb,queue_sum,blocked_rate,blocked_queue_cap_rate,blocked_timeout_rate,acceptance_rate,service_rate,mean_served_delay_s,p95_served_delay_s,mean_timeout_delay_s,utilization,fairness
0.0,703.6186769761823,703.6186769761823,24.44751140943256,24.44751140943256,3.05593892617907,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,1.0
1.0,1261.980745952984,1261.980745952984,108.4627634560015,108.4627634560015,13.557845432000187,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.9943572378894392
2.0,559.6379256032739,559.6379256032739,173.03721522958543,159.37005022724827,19.921256278406034,7,0.0,0.0,0.0,1.0,0.125,1.0,1.0,0.0,0.875,0.9909611698215869
3.0,463.13746859183635,463.13746859183635,181.06836540684893,166.48867655926514,20.811084569908143,10,0.0,0.0,0.0,1.0,0.16666666666666666,2.0,3.0,0.0,1.0,0.9734898479163322
4.0,341.37559844016903,341.37559844016903,191.03370232139076,191.03370232139076,23.879212790173845,12,0.0,0.0,0.0,1.0,0.14285714285714285,2.0,3.0,0.0,1.0,0.9786083878860671
5.0,507.35963167267755,507.35963167267755,191.24550892808966,191.24550892808963,23.905688616011204,16,0.0,0.0,0.0,1.0,0.1111111111111111,2.0,3.0,0.0,1.0,0.9793238244407301
6.0,1062.7682811428622,1062.7682811428622,188.04233301271228,188.04233301271225,23.50529162658903,20,0.0,0.0,0.0,1.0,0.13043478260869565,2.6666666666666665,4.0,0.0,1.0,0.9760100743816549
7.0,1828.4493521560178,1828.4493521560178,195.61421160131965,195.61421160131965,24.451776450164957,23,0.0,0.0,0.0,1.0,0.14814814814814814,3.0,4.0,0.0,1.0,0.986627781511073
8.0,749.7023258108106,749.7023258108106,185.69623715645193,185.69623715645193,23.21202964455649,23,0.0,0.0,0.0,1.0,0.20689655172413793,3.6666666666666665,7.0,0.0,1.0,0.968747863251025
9.0,659.6738874408321,659.6738874408321,181.61136198485104,181.61136198485107,22.701420248106384,25,0.0,0.0,0.0,1.0,0.21875,3.857142857142857,7.0,0.0,1.0,0.9695890769617651
10.0,39.83486396844859,39.83486396844859,182.74770370124878,182.74770370124878,22.843462962656098,27,0.0,0.0,0.0,1.0,0.20588235294117646,3.857142857142857,7.0,0.0,1.0,0.9704855307333035
11.0,3001.539703835744,3001.539703835744,194.9408987572585,194.9408987572585,24.367612344657314,36,0.0,0.0,0.0,1.0,0.16279069767441862,3.857142857142857,7.0,0.0,1.0,0.9889975555269266
12.0,904.5125419341542,904.5125419341542,190.2037864181064,190.20378641810638,23.775473302263297,41,0.0,0.0,0.0,1.0,0.14583333333333334,3.857142857142857,7.0,0.0,1.0,0.989167287925195
13.0,1383.2189326374316,1383.2189326374316,189.75043358804416,189.75043358804413,23.718804198505516,46,0.0,0.0,0.0,1.0,0.14814814814814814,4.375,8.0,0.0,1.0,0.9887525627195135
14.0,1010.0456596088218,1010.0456596088218,194.13855276004946,194.13855276004946,24.267319095006183,52,0.0,0.0,0.0,1.0,0.1746031746031746,6.181818181818182,12.0,0.0,1.0,0.9904575203792013
